ID,numgames,totalwinnings,name,year,occ,loc,studentflag
560,2,2600,Dave Willis,1992,business manager,"Ventura, California",
561,6,60006,Andrew Hutchings,1998,graduate student,"Ithaca, New York",
563,8,115208,Paul Gutowski,1997,alcohol and drug counselor,"Rockford, Illinois",
565,11,178200,Dave Abbott,1998,musician and licensing executive,"Fort Thomas, Kentucky",
566,7,50400,Bill Dickenson,1996,college instructor,"Richardson, Texas",
567,5,108000,Michael Braun,2005,high school junior,"Silver Spring, Maryland",TRUE
8541,1,8000,Mike Williams,1987,teacher,"Huntington, West Virginia",
5429,1,1,Jenny Caplan,2008,Ph.D. student,"Syracuse, New York",
5428,1,100,Rich Carroll,2004,administrative traffic judge,"Highlands Ranch, Colorado",
1188,1,2000,Lori Skelton,2005,classical radio announcer,"Madison, Wisconsin",
1189,1,7599,Jack Ronner,1996,attorney,"Oakland, California",
1186,1,1399,Debby Herzberg Loomis,1996,part-time lawyer,"Austin, Texas",
1187,1,1,Bob Johnson,2005,waiter,"Wheaton, Illinois",
3375,1,0,Kate Quillian,2002,computer programmer and analyst,"Alpharetta, Georgia",
3374,2,0,Ron Ellison,2002,graduate student,"Yardley, Pennsylvania",
3373,2,0,Amy Ellis,2002,pharmacologist,"Rockville, Maryland",
3372,1,0,Jacque Keller,2002,consultant,"Dallas, Texas",
3371,1,0,Neal Thompson,2002,software engineer,"San Diego, California",
3370,2,0,Beth Milnes,2002,legal secretary,"Venice, California",
8540,1,100,JoFrannye Reichert,1987,logistician,"Yellow Springs, Ohio",
4248,2,10400,Meg Smath,2000,geologic editor,"Nicholasville, Kentucky",
4249,1,2999,Scott Myre,2000,marketing director,"Thousand Oaks, California",
4246,1,22600,Justin Otor,2007,12-year-old,"Texarkana, Texas",TRUE
4247,1,17700,Braden Corkum,2007,12-year-old,"Niceville, Florida",TRUE
4244,1,0,Mary Friedman,2000,teacher & vice principal,"Clovis, California",
4245,1,25001,Nicole Yoon,2007,12-year-old,"Asbury, New Jersey",TRUE
4242,1,2000,Charlie Blatt,2007,11-year-old,"Scarsdale, New York",TRUE
4243,1,3799,Allen Tatman,2000,public historian,"Jefferson City, Missouri",
4240,1,28000,Rachel Millena,2007,10-year-old,"Concord, California",TRUE
4241,1,2200,Eddie Kwiatkowski,2007,10-year-old,"Cumberland, Rhode Island",TRUE
5520,1,24600,Mandy Walters Whitaker,2008,stay-at-home mom and musician,"Aberdeen, Idaho",
5521,3,75603,Mathew Safer,2008,transportation planner,"South Orange, New Jersey",
5522,1,1,Peg Hausman,1995,writer and editor,"Bloomington, Indiana",
5523,1,7400,Dotty Shekarian,1995,administrative services director,"Bethesda, Maryland",
5524,1,7399,Randy Gold,2008,systems analyst and volunteer,"Sherman Oaks, California",
5525,1,7400,Debra Johnson,2008,voice teacher,"San Antonio, Texas",
5526,6,26394,Carl Brandt,2008,investor,"Pittsburgh, Pennsylvania",
5527,1,1200,Becka Feighner,2008,clinic receptionist,"Canton, Michigan",
5528,1,24400,Tristan Snell,2008,patent litigator,"Boston, Massachusetts",
5529,1,6400,Pat Thornton,2008,bookseller,"Huntington, West Virginia",
48,1,4400,Sunny Schomaker,2004,events coordinator,"Madison, Wisconsin",
49,1,400,Marcy Palino,2004,registered nurse,"Shepherdstown, West Virginia",
47,1,4801,Tristan Mabry,2004,Ph.D. student,"Philadelphia, Pennsylvania",
44,1,7199,Steve Kornya,2004,courier,"Baltimore, Maryland",
45,1,5200,Al Lindke,2004,pastor,"Montrose, Michigan",
42,1,6799,Kathryn Dorminey,2004,evaluations analyst,"Arlington, Virginia",
43,1,3000,Jennifer Lord,2004,teacher,"Wilmington, Delaware",
40,1,13500,Pat Greene,2004,homemaker,"Mountain View, California",
41,1,2220,Bill Carter,2004,personal fitness trainer,"New York, New York",
6547,2,52796,Leigh Rosenecker,2009,stay-at-home mom,"Morgantown, West Virginia",
6546,1,22799,Seyi Fayanju,2009,environmental advocate,"New York, New York",
6545,1,21500,Sean Morris,2004,college professor,"Whittier, California",
7749,2,28000,Sarah Curtis,2012,mechanical and electrical drafter,"Oceanside, California",
6543,2,68802,Jove Graham,2009,biomedical engineer,"Lewisburg, Pennsylvania",
6542,1,200,Sarah Weinschenk,2009,middle school Latin teacher,"San Luis Obispo, California",
6541,1,3599,Matt McDonell,2004,high school math teacher,"San Francisco, California",
6540,1,2399,Deborah Walsh,2004,travel agent,"Belchertown, Massachusetts",
4849,1,18400,Eddie Gillan,2008,pilot,"Boulder, Colorado",
6549,1,1,Jason James,2009,legal fellow,"Vienna, Virginia",
6548,1,3800,Damon DiPietro,2004,carpenter,"Marietta, Georgia",
7517,1,10600,Liz Good,2011,freelance editor,"Brockton, Massachusetts",
7516,3,79203,Katie Proctor,2011,stay-at-home mom,"Hendersonville, North Carolina",
346,1,2900,Steve Robinson,1989,salesperson and student,"Santa Monica, California",
7514,1,0,Ted Simmons,2011,executive compensation consultant,"Chicago, Illinois",
7513,1,5200,Franny Howes,2011,graduate student in rhetoric and writing,"Blacksburg, Virginia",
7512,1,15400,Michael Stewart,2011,Renaissance player and trivia host,"Charlotte, North Carolina",
7511,1,16401,Ashley Shannon,2011,English professor,"Grand Rapids, Michigan",
7510,1,1999,Hannah Wachs,2011,elementary school teacher,"Irvine, California",
348,7,50400,Carolyn Cracraft,1999,grad student at the University of California-Berkeley,"Berkeley, California",
349,11,70620,Tom Nosek,1992,aerospace engineer,"Torrance, California",
7519,2,50402,Joe Koster,2011,telephone technician,"Pelham, New Hampshire",
7518,1,7040,Drew Denton,2011,graduate student of American religious history,"Decatur, Georgia",
6150,1,27190,Travis Shaw,2009,historical interpreter,"Walkersville, Maryland",
6151,1,9900,Mike Piazza,2001,catcher,the New York Mets,
6154,1,300,Anthony Ambrogi,2009,college admissions director,"Richmond, Virginia",
2132,3,84600,Clark Floyd,2006,accountant,"Savannah, Georgia",
6156,2,9600,John Hnat,1985,chemical lab technician,"Cleveland, Ohio",
6157,3,22803,Paul Boymel,1985,attorney,"Potomac, Maryland",
6158,1,-800,Paul Croshier,1985,United States Marine Staff Sergeant,"Camp Pendleton, California",
6159,1,2100,Paula Tupper,1985,law student,"Westfield, New Jersey",
8306,1,0,John Harris,1992,editor,"Los Angeles, California",
8305,1,16201,Brett Geer,1992,law student,"St. Petersburg, Florida",
4527,1,3,Theo Arnold,2007,teacher,"San Diego, California",
8304,1,14800,Tara Curcio,2013,technical project manager,"Medford, New Jersey",
4830,1,3300,Sal Turchio,2008,college dean,"Staten Island, New York",
4525,1,-500,Vivian Moyle,2001,human anatomy instructor,"Elmhurst, Illinois",
8302,1,800,Shawn Townsend,2013,part-time docent,"Brentwood, Tennessee",
4832,1,2000,Mike Corbin,2008,psychiatrist,"Fort Lauderdale, Florida",
8301,1,599,Lisa Sotir Ozkan,2013,attorney,"Arlington, Virginia",
4523,1,4000,Valerie Williamson,2001,public opinion researcher,"Washington, D.C",
4522,1,1600,Rich Jacobs,2001,account manager,"Lake Worth, Florida",
4521,1,0,Erin Gantt,2001,marine engineering manager,"Prince Georges County, Maryland",
6587,1,-200,Sergiu Sanielevici,2009,scientist,"Pittsburgh, Pennsylvania",
4520,1,-200,Mark Venezia,2001,high school teacher,"Pittsburgh, Pennsylvania",
8759,2,28200,Woody Houchin,2013,medical assistant,"Chico, California",
4784,1,21999,Denise Powers,2008,writer,"Washington, D.C",
6585,1,1200,Chris Gleason,2009,purchasing agent,"San Diego, California",
6584,1,5000,Breanne Reinhard Smith,2009,writer,"Arcola, Illinois",
8206,1,2399,Virginia Sielen,1987,homemaker,"Oakton, Virginia",
2268,6,48000,Carolyn White,1998,retired management consultant,"Tucson, Arizona",
2269,7,42700,Andrew Maly,1998,environmental engineer,"Bel Air, Maryland",
2262,9,80100,Juliet Wiley,1998,stay-at-home mom,"Plano, Texas",
2263,7,94500,David Bagley,1998,attorney,"San Diego, California",
2260,8,116800,Lara Robillard,1998,health policy director,"Arlington, Virginia",
2261,11,178200,Dave Abbott,1998,musician and contract manager,"Cincinnati, Ohio",
2266,1,1,Hanna Miller,2006,fitness trainer and culinary historian,"Asheville, North Carolina",
2267,9,18801,J.J. Todor,1998,attorney,"Pataskala, Ohio",
2264,8,104008,Pat Healy,1998,index editor,"Vallejo, California",
2265,3,56397,David Nikithser,2006,project manager,"Hightstown, New Jersey",
8205,1,200,Paula Wilhelm-Naughtin,1987,neighborhood association coordinator,"Lawrence, Kansas",
8202,9,140391,Dave Leach,2011,game merchant,"Atlanta, Georgia",
8203,5,100005,Patrick Quinn,2012,high school German teacher,"Chesterfield, Missouri",
8200,1,11600,John Podhoretz,1987,writer,"Washington, D.C",
8201,6,129600,Ashok Poozhikunnel,2013,underwriter,"Wheaton, Illinois",
4813,2,20000,Sherry Rhodes,1999,full-time mom,"Pinckney, Michigan",
4812,1,200,Will Austin,1999,undergraduate student,"Boston, Massachusetts",
4811,2,24400,Kit Salisbury,1999,furniture salesman,"Lake Worth, Florida",
4810,1,1,Paul Salcido,1999,insurance examiner,"Woodland Hills, California",
4817,1,1800,Jack Winters,1999,technical writer,"Monrovia, California",
4816,1,1300,Warren Barber Kertland,1999,registered nurse,"Vancouver, Washington",
4815,4,51204,Ryan Thiel,1999,sign language interpreter,"Minneapolis, Minnesota",
4814,1,1,Kama Siegel,1999,recent law school graduate,"Portland, Oregon",
4819,1,1,Michelle Arthington,1999,customs house broker,"Mount Vernon, Washington",
4818,1,4000,Jerry Dynes,1999,physician,"Westlake, Ohio",
2048,1,1100,Kevin F. Sherry,2001,newspaper reporter,"Ventura, California",
2049,1,0,Cheryl Klein,2000,English major,"Belton, Missouri",
8230,9,152982,Drew Horwood,2013,business analyst,"Minneapolis, Minnesota",
8237,1,4700,Rob Allen,1994,software engineer,"Costa Mesa, California",
8236,1,6200,Dorothy Mallonee,1994,service representative,"Fullerton, California",
8235,1,10200,Mike Creed,1995,antique and collectibles dealer,"Brooklyn, New York",
8234,1,10001,Bill Atkinson,1995,student,"Mapleton, Utah",
7078,3,53100,Bob Kennedy,2010,college linguistics instructor,"Santa Barbara, California",
7079,2,4000,Yolanda Diaz,1997,financial service representative,"Atlanta, Georgia",
7074,2,4798,Harry Barker,1996,computer applications specialist,"Bloomington, Indiana",
7076,1,12800,Aimee Slater,2010,program manager,"Spokane, Washington",
7077,1,1990,Megan Cornell,2010,stay-at-home mom,"Grand Rapids, Michigan",
7070,4,86000,Sam Spaulding,2010,sophomore,"Yale University from Wilmington, North Carolina",TRUE
7071,1,12200,Katie Singh,2010,sophomore,"Northwestern University from Austin, Texas",TRUE
7072,1,14399,Amanda J. Ray,2010,sophomore at the University of Virginia,"Harrisonburg, Virginia",TRUE
7073,1,3100,Helen Andrews,1996,antique games dealer,"Brookline, Massachusetts",
8683,6,148200,Steve Chernicoff,1994,technical writer,"Berkeley, California",
8163,1,1,Lauren Thomas,2013,server,"Owensboro, Kentucky",
8162,1,5600,Sean Link,2013,non-profit communications co-ordinator,"Terryville, Connecticut",
8161,1,11900,Zora Shinn,2013,retired attorney,"Solvang, California",
8160,1,10400,Waymond Mitchell,2013,quotation specialist,"Houston, Texas",
8167,1,17300,Allison Swanberg,2013,pet store operations manager,"Falls Church, Virginia",
8166,1,500,Robert Chodola,2013,graduate student of education,"Fallbrook, California",
8165,1,17999,Heather Montanye,2013,environmental resource manager,"Monticello, Florida",
8164,1,1100,Kristin Durianski,2013,attorney,"Merrillville, Indiana",
8169,2,48400,Kelton Ellis,2013,junior,"Macon, Georgia",TRUE
8168,2,30000,Irene Vazquez,2013,eighth grader,"Houston, Texas",
6978,1,-400,Mandy Strine,2010,DMV administrator for a used car retailer,"Hendersonville, Tennessee",
6979,1,10000,Tony Fan,2010,law student,"Marietta, Georgia",
8680,1,9801,Jeff Liebowitz,1990,attorney and writer,"Marina del Rey, California",
8681,1,3199,Rose Buetikofer,1994,music teacher,"Harleysville, Pennsylvania",
8389,2,28000,Daniel Donohue,2013,junior at Northwestern University,"Arlington Heights, Illinois",TRUE
8388,4,76000,Kristen Jolley,2013,senior at Georgia University of Technology,"Alpharetta, Georgia",TRUE
8387,2,52800,Hannah Shoenhard,2013,junior at Scripps College,"Tulsa, Oklahoma",TRUE
8386,2,18398,Jed Silver,2013,senior at Tufts University,"the Bronx, New York",TRUE
8385,2,32800,Julia Sprangers,2013,junior at University of Wisconsin-Madison,"Oshkosh, Wisconsin",TRUE
8384,1,25600,Mark Reeves,2013,graduate student of history,"Bowling Green, Kentucky",
8383,1,22600,Jerald Lentini,2013,attorney,"Silver Spring, Maryland",
8382,1,1,Amanda Potter,2013,museum educator,"Glens Falls, New York",
8381,1,0,Arnold Dean,2013,lawyer,"Arlington, Virginia",
8380,1,-2200,Deborah Smith,2013,project manager,"Washington, D.C",
8686,1,8000,Frank Epstein,1992,police officer,"Los Angeles, California",
4389,1,100,Mike Gardner,1999,stock analyst,"Denver, Colorado",
4388,1,0,Bridget Bue,1999,high school teacher,"Chelmsford, Massachusetts",
4383,1,1400,Ryan Rupe,1999,Lutheran pastor,"Pearland, Texas",
4382,1,1,Lynda Tuennerman,1999,housewife,"Cleveland, Ohio",
4381,1,100,Wellington Lee,1999,photographer,"New York City, New York",
4380,1,2900,Carter Paige,1999,nonprofit fundraiser,"Bethesda, Maryland",
4387,1,1,John Trzaska,1999,fleet service clerk,"Chicago, Illinois",
4386,3,15900,Maureen Madison,1999,Ph.D. candidate,"Washington, D.C",
4385,1,100,Roy Flynn,1999,public television producer,"Centerville, Ohio",
4384,1,-1250,Leslie Glover,1999,graduate student,"Conyers, Georgia",
407,13,176787,Mark Dawson,2001,business manager,"Chamblee, Georgia",
406,1,3995,Mike Hill,1998,geologist,"Milwaukee, Wisconsin",
405,1,2999,Susan Fritsch-Cohen,1998,marketing vice president,"Cherry Hill, New Jersey",
404,1,2200,Michelle Covert,1998,Navy wife,"Fort Lewis, Washington",
403,1,7300,Jane Jessell,1998,travel agent,"Bozeman, Montana",
1374,1,-1600,Mark Levin,2005,retired dentist,"Wellington, Florida",
401,4,31604,Bob Scarpone,1996,attorney,"Flanders, New Jersey",
1376,2,36000,Maria Kokiasmenos,2005,law school graduate,"Vernon, Connecticut",
1379,1,11000,Brendan O'Connor,2005,teacher,"Cody, Wyoming",
1378,3,85203,Laura McElfresh,2005,librarian,"Atlanta, Georgia",
408,4,42404,Elaine Zollner,1990,physician,"Glendale, California",
8684,1,7550,Vance Chan,1992,,California,
4031,7,123207,Jack Archey,1999,C.P.A. and comedian,"Los Angeles, California",
4030,1,6600,Justin Oppmann,1999,political consultant,"Washington, D.C",
4033,1,1600,Rosemarie Rinaldi,1999,attorney,"Miami, Florida",
4032,1,3600,Terri Jones,1999,auditor,"Columbus, Ohio",
4035,1,4000,Patty Parr,1997,physician,"Anchorage, Alaska",
4034,1,1501,Matthew McCarthy,1999,college sophomore,"Miami, Florida",TRUE
4037,1,200,Shala Carlson,1999,news editor,"New Orleans, Louisiana",
4036,1,0,John Stevenson,1997,tour guide,"Los Angeles, California",
4039,1,3599,Allan Kreda,2000,journalist,"New York City, New York",
4038,1,100,Brian Reidy,1999,Naval aviator,"Quincy, Massachusetts",
8173,1,1400,Brittany Poppen,2013,junior,"Goodyear, Arizona",TRUE
8685,1,6599,Nancy Walker,1992,attorney,Texas,
8174,1,7800,Olivia Hummer,2013,senior,"Covina, California",TRUE
2459,1,1199,Ed Lee,1998,medical student,"New York City, New York",
2458,1,1700,Pamela Rohrich,1998,veterinarian,"El Cerrito, California",
2455,1,0,Brian McMahon,1998,computer programmer,"Clifton, New Jersey",
2454,1,1,Steve Wright,1998,construction worker,"Marietta, Georgia",
2457,2,18600,Jim Riffle,1998,waiter,"Las Vegas, Nevada",
2456,8,116800,Lara Robillard,1998,director of health policy,"Arlington, Virginia",
2451,1,1,Bob Cameron,1998,computer operator,"Columbia Station, Ohio",
2450,1,0,Whitney Babash,1998,human resource specialist,"Reston, Virginia",
2452,1,2000,Kathy Lester,1998,claims processing manager,"Virginia Beach, Virginia",
7852,1,0,Regina MacDowell,2012,ecclesiastic glass artist and housing counselor,"Nineveh, Pennsylvania",
7853,3,86400,Aaron Cappocchi,2012,writer,"Burbank, California",
7850,1,20400,Fran Frederick,2012,school counselor and member of the Air National Guard,"West Springfield, Massachusetts",
7851,2,23198,Ernest Ni�o-Murcia,2012,court interpreter,"Iowa City, Iowa",
7856,1,8900,Chris Dunn,2012,billing director,"Shepherdsville, Kentucky",
7857,1,-1200,Dylan Hume,2012,musician and tutor,"Sleepy Hollow, New York",
7854,1,11999,Rosanne Lightstone,2012,automotive quality engineer,"Royal Oak, Michigan",
7855,2,19600,Sarah Fowlkes,2012,attorney,"Brooklyn, New York",
7858,1,13100,Elaine Moise,2012,business systems manager,"Mountain View, California",
7859,3,115194,Kathy Wright,2012,bookseller,"Seattle, Washington",
1502,1,3601,Lisa Peabody,2006,coffee shop manager and trainer,"Las Vegas, Nevada",
1503,1,300,John Kiernan,1997,computer programmer & writer,"Stamford, Connecticut",
1500,1,0,Evan Fletcher,1997,university lecturer,"Davis, California",
6369,1,1,Bruce Williams,2004,production manager,"Los Angeles, California",
6368,1,9143,Gregg Bingham,2009,healthcare policy consultant,"Louisville, Kentucky",
6363,7,121800,Andy Srinivasan,2009,high school science teacher,"Garner, North Carolina",
6362,1,-2000,Rachel Landau,2009,museum night security guard,"Chicago, Illinois",
6361,2,46000,Christopher Nold,2009,economics and film studies student,"Louisville, Kentucky",
6360,1,4600,Bobbie Lewis,2004,communications director,"Oak Park, Michigan",
6367,1,1500,Jessica Hawks,2009,stay-at-home mom,"Baltimore, Maryland",
6366,1,7100,Pat Spangler,2009,Ph.D. student and college instructor,"Bethesda, Maryland",
6365,1,1000,Jeffrey Niblack,2009,government accountability office analyst,"Washington, D.C",
6364,1,8900,Katie O'Reilly,2009,receptionist,"Somerville, Massachusetts",
1504,1,5500,Lee Morgan,1997,voice teacher & accountant,"Winston-Salem, North Carolina",
1505,1,0,Scott Kearin,1997,congressional staff member,"Washington, D.C",
3087,2,18802,Joe Collins,2001,stagehand,"Lincolnwood, Illinois",
3086,1,2700,Darrell Hagler,2001,graduate teaching assistant,"Tuscaloosa, Alabama",
1977,2,15400,Brian Gillespie,1998,actor,"Bayonne, New Jersey",
3083,1,1,Jill Whitehead,2001,graduate student,"Natchitoches, Louisiana",
1976,1,799,Ardys Eserhut,1998,U.S. Postal Service clerk,"Olympia, Washington",
3082,1,1,Jesse Lamovsky,2001,call center representative,"Kent, Ohio",
3227,2,14000,Mary Beth Jones,2001,attorney,"Bowie, Maryland",
3226,1,0,Gary Laing,2001,musician,"Spokane, Washington",
1605,11,77000,Leslie Frates,1991,Spanish teacher,"Hayward, California",
1604,2,20400,Michael Berman,1997,writer,"Williston Park, New York",
1971,9,163791,Bill MacDonald,2005,attorney,"Bonita Springs, Florida",
1970,5,71995,Nico Martinez,2005,college junior,"Bloomfield Hills, Michigan",TRUE
3232,5,6500,Sid Moore Jr.,2001,human rights investigator,"Eugene, Oregon",
3233,1,0,Natasha Tyson,2001,financial analyst,"Waukesha, Wisconsin",
3230,2,27400,John Drymiller,2001,high school teacher,"New Haven, Connecticut",
3231,1,1,Scott Pritchett,2001,radio sales manager,"Hollywood, Florida",
5199,1,17800,Scott Hermes,2002,actor,"Des Plaines, Illinois",
5198,3,67203,Christine Schmidt,2002,high school teacher,"Miami, Florida",
3234,1,0,Matthew Laflin,2001,law student,"Satellite Beach, Florida",
3235,1,599,Jane Barnes,2001,housewife,"Parker, Texas",
5195,1,6000,Dominic Clust,2004,,"Metairie, Louisiana",
5194,1,-2200,Taylor Gailliot,2004,,"Woodbridge, Virginia",
1614,1,100,Dom Nguyen,2006,freelance writer,"Redwood City, California",
1615,2,17600,Marah Eakin,2006,publicist,"Brooklyn, New York",
5191,2,17998,Tim Mhyre,2002,neuroscientist,"Webster, New York",
5190,2,9602,Brandon Sawyer,2002,writer,"Los Angeles, California",
5193,1,7400,Amanda Hall,2004,,"Farmington, Maine",
1963,22,360800,David Madden,2005,student,"Ridgewood, New Jersey",
2873,7,113407,Bev Schwartzberg,1993,teacher,"Amherst, Massachusetts",
2872,3,45003,Dennis Donohue,1993,administrative services officer,"Litchfield Park, Arizona",
2871,4,48800,Marilyn Kneeland,1993,retired teacher and Seniors Tournament winner,"San Diego, California",
2870,1,4500,Ruth Comer,2006,executive director,"Chariton, Iowa",
2877,1,0,Linda Sheppard,1993,housewife,"Hayward, California",
2876,6,116400,Phoebe Juel,1993,College Tournament winner,"Sylva, North Carolina",
2875,1,15800,Terry Pflaumer,2006,foreign service officer,"Fairfax, Virginia",
2874,2,46200,Sean Dillon,2006,college instructor,"Pasadena, California",
2879,2,31800,David Tiemann,1993,high school teacher,"Brunswick, Maine",
2878,8,105608,Ed Schiffer,1993,college lecturer,"Santa Monica, California",
3355,1,9200,Allisson Seiler,2007,Ph.D. student and mother of twins,"Bloomington, Indiana",
3354,1,800,Kazim Ali,2007,poet and college professor,"the Bronx, New York",
3357,1,16400,Nate Meyer,2007,attorney,"Los Angeles, California",
3356,1,8201,Stephen Cooper,2007,math teacher,"Sandy Springs, Georgia",
3351,1,0,Tom Gould,2002,software developer,"Cambridge, Massachusetts",
3350,4,70800,Su Kim,2007,accountant,"Elgin, Illinois",
3353,3,0,Shelley Forbess,2002,7th-grade science teacher,"El Dorado, Arkansas",
3352,1,0,John Kupec,2002,networking consultant,"San Diego, California",
3359,1,0,Jon Nuckles,2002,aspiring writer,"Evanston, Illinois",
5449,1,10399,Nancy Jankowiak,2003,program manager,"Woburn, Massachusetts",
5448,1,1,Elaine Brofford,2003,usability consultant,"Denver, Colorado",
5443,1,1,Matt Goldberg,2003,airline employee,"Roslyn, New York",
5442,2,32402,Bonnie Schwab,2003,lawyer and teacher,"Maplewood, New Jersey",
5441,1,5300,Carmen Ostrander,2003,banker,"Ord, Nebraska",
2544,1,14599,Sean Carson,2006,teacher,"Greenville, Florida",
5447,6,252600,Seth Alcorn,2003,bookseller,"Placentia, California",
5446,1,100,Rene Bender,2003,substitute teacher,"Moreno Valley, California",
5445,1,12399,Lisa Bradford,2003,speech pathologist,"Louisville, Colorado",
5444,2,50000,Jay Marks,2003,emergency physician,"Little Rock, Arkansas",
5493,1,3199,David Weiss,2008,professor,"Billings, Montana",
5508,1,7199,Charlene Lyons,2003,waitress,"Oceanside, California",
5509,1,1000,Debra Doyle,2003,customer service representative,"Walls, Mississippi",
5506,4,30396,Leonard Stoehr,2003,truck driver,"Norcross, Georgia",
5507,2,3200,Richard Finch,2002,attorney,"Dearborn Heights, Michigan",
5504,1,1,Erika Amato,2003,actress & singer,"Los Angeles, California",
5505,1,100,Sheryl Martin,2003,contract administrator,"Burbank, California",
5502,3,49203,Nulty Lynch,2003,financial printer,"Greenbelt, Maryland",
5503,1,7799,Ed Glenn,2003,college professor,"Miami, Florida",
5500,1,3100,Joe Warren,2003,oceanographer & professor,"Hampton Bays, New York",
5501,1,2200,Shirley Brewer,2003,elementary school teacher,"Guernsey, Wyoming",
542,1,-2400,Karen Douglas,1997,librarian,"Manassas, Virginia",
543,3,16050,Kurt Bray,1994,scientist,"Oceanside, California",
540,8,212800,Bruce Naegeli,11990,retired law librarian,"Phoenix, Arizona",
541,1,50,Scott Davidson,1997,electrical engineer,"Fremont, California",
546,1,-600,Mike McClain,1985,financial consultant,"Alliance, Ohio",
547,1,3000,Ayofemi Stowe,1985,design engineer,"Boston, Massachusetts",
544,5,58005,Matt Zielenski,1995,research analyst,"Broadview Heights, Ohio",
545,7,86800,Bob Fleenor,2001,newspaper copy editor,"Martinsburg, West Virginia",
548,1,11600,Cindy Jacques,1999,school librarian,"Franklin, North Carolina",
549,1,13200,Brien Wholey,1999,graduate student,"Farmington, Connecticut",
6155,3,31197,Marianne Fichtel,2009,investor relations manager,"Brooklyn, New York",
5137,1,6800,Jim Morgan,1995,personnel manager,"New Brunswick, New Jersey",
3880,1,13200,Judson Knight,2007,literary agent and writer,"Madison, Georgia",
3320,2,33200,Leah Buswell,2007,substitute teacher,"Toledo, Washington",
6569,1,1601,Tom Cohen,2009,fur broker,"Hewlett Harbor, New York",
6568,1,1000,Mallory Ortberg,2009,student and waitress,"Menlo Park, California",
3321,1,1,Dawn Alsvary,2007,cost accountant,"Richardson, Texas",
6565,1,2399,Dave Mackie,2009,software developer,"Cary, North Carolina",
6564,6,124800,Ryan Chaffee,2009,tutor,"Los Angeles, California",
6567,1,100,Saif Rathore,2009,M.D.-Ph.D. student,"New Haven, Connecticut",
6566,1,6300,Naomi Schwer Bricker,2009,librarian,"New York, New York",
6561,1,9000,Vince Valle,2004,foreign service officer,"Arlington, Virginia",
3322,1,9100,Jen Heddle,2007,book editor,"Brooklyn, New York",
6563,1,6401,Bobbie Fulton,2009,high school French teacher,"Middletown, Connecticut",
6562,1,17999,Jennifer Godwin,2004,copy editor,"Los Angeles, California",
7687,2,80000,Matt Olson,2012,sophomore at Stanford University,"Berkeley, California",TRUE
7686,5,77995,Monica Thieu,2012,sophomore at the University of North Texas,"Dallas, Texas",TRUE
7685,1,8800,Sarah Bauer,2012,junior at Indiana University,"Carmel, Indiana",TRUE
7684,2,36000,Greer Mackebee,2012,senior at Duke University,"Knoxville, Tennessee",TRUE
7683,1,10900,Marie McGraw,2012,senior at MIT,"Cleveland, Ohio",TRUE
7682,4,74400,Sarah Bart,2012,senior at Goucher College,"Philadelphia, Pennsylvania",TRUE
7681,2,40200,Tyler Benedict,2012,junior at Columbia University,"Dayton, Ohio",TRUE
7680,4,76800,Zack Terrill,2012,senior at Vanderbilt University,"Winter Springs, Florida",TRUE
5472,1,5300,Keith Bush,1995,copy editor,"Long Beach, California",
7689,5,100005,Patrick Quinn,2012,high school German teacher,"Chesterfield, Missouri",
7688,1,11600,Zach McDonnell,2012,freshman at the College of William and Mary,"Harrisonburg, Virginia",TRUE
3827,1,12200,Melanie DeCarolis,1998,editor,"Brookline, Massachusetts",
3826,2,7400,Michael Forrest,1998,actor,"Silver Spring, Maryland",
3825,1,0,Susan Holoff,1998,manufacturer,"Encino, California",
3824,1,10399,Karen Meyers,2007,college administrator,"Toledo, Ohio",
3823,1,10401,Mitch Luxenberg,2007,finance director,"Fairfax, Virginia",
3822,2,15000,Karla Sortland,2006,teacher,"Las Vegas, Nevada",
3821,1,0,Matt Locke,2007,artist and designer,"Colorado Springs, Colorado",
3820,1,1,Walter Kramer,1994,environmental scientist,"Salt Lake City, Utah",
5471,3,39603,Linda Roberts,1995,registered nurse,"Houston, Texas",
3829,3,25800,Bonnie Gluhanich,1998,homemaker,"Muskegon, Michigan",
3828,2,26802,Larry Blair,1998,software engineer,"Palo Alto, California",
8444,2,45600,Greg Draves,2013,MBA student,"New York, New York",
8445,1,2100,Susan Torsell-Damico,2013,retired bookseller,"Hamburg, New York",
8446,4,72000,Tim Anderson,2013,Spanish professor,"Rockford, Illinois",
8447,1,1,Ann Gibney,1996,interior designer,"Beaverton, Oregon",
8440,2,14800,Rachel Gordon,2013,attorney,"Washington, D.C",
8441,1,798,Kathy Nitschke,2013,customer-service representative,"Greenbush, Maine",
8442,2,24402,Jonathan Van Balen,2013,international marketing specialist,"Lexington, Kentucky",
8443,1,4400,Lauren Hopkins Karcz,2013,language test developer,"Atlanta, Georgia",
5135,8,176008,Mark Wales,2008,substitute teacher,"Amherst, New York",
8448,1,17201,Peter Hartikka,1996,proofreader,"Washington, D.C",
8449,1,11600,Brian Flanagan,1996,tavern owner,"New York City, New York",
7539,1,5799,Helaine Greenfeld,2011,government attorney,"Chevy Chase, Maryland",
7538,1,0,John Jordan,2011,university English teacher,"Fort Collins, Colorado",
368,7,49700,Kevin Keach,2001,project administrator,"St. Louis, Missouri",
369,4,48804,Bruce Borchardt,1995,metrologist,"Washington, D.C",
